validated,Title,Composer,Difficulty,Reading,Max Position,Era,status,source,pdf_path,token_path,gp_path,scorehash,xml_path,file_path,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,arpeggio_density,avg_string_jump,max_string_jump,special_technique_ratio,avg_polyphony,total_notes,tempo_bpm,log_total_notes,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,chord_ratio,avg_string_span,unique_shape_rate,shift_rate,max_position_shift,std_position_shift,fret_entropy,string_entropy,repetition_ratio
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 23,Fernando Sor,8,4,VI,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 23 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 23 by Fernando Sor.musicxml,,0.0,1.0,2,2.4671052631578947,0.6902173913043478,0.9545454545454546,1.5394736842105263,5,0.0,1.2091503267973855,185,90.0,5.225746673713202,2.4702702702702704,7.0,0.11891891891891893,0.3891891891891892,2.0,0.20915032679738563,2.53125,0.53125,0.4144736842105263,10.0,2.2599713643909376,2.79413941087198,2.178753827809082,0.02631578947368421
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 24,Fernando Sor,5,3,V,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 24 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 24 by Fernando Sor.musicxml,,0.0,1.3902439024390243,6,1.7601246105919002,0.6863468634686347,0.9370629370629371,1.0934579439252337,4,0.0,1.2651162790697674,272,100.0,5.60947179518496,1.8602941176470589,3.0,0.011029411764705883,0.2610294117647059,3.0,0.20930232558139536,2.3555555555555556,0.4888888888888889,0.2336448598130841,5.5,1.2328106937784173,2.333385202024753,2.090953011657619,0.014018691588785047
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 25,Fernando Sor,7,5,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 25 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 25 by Fernando Sor.musicxml,,0.009708737864077669,0.6,3,1.949346405228758,0.4971751412429379,0.4791666666666667,0.4215686274509804,2,0.0,1.7281553398058251,178,60.0,5.187385805840755,1.5674157303370786,4.0,0.011235955056179775,0.4438202247191011,1.0,0.33980582524271846,3.1714285714285713,0.5428571428571428,0.3235294117647059,6.5,1.3034413173606942,2.079336665445204,2.4730182189905188,0.049019607843137254
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 3,Fernando Sor,1,1,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 3 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 3 by Fernando Sor.musicxml,,0.0,0.0,0,2.1228070175438596,0.9649122807017544,0.49122807017543857,0.631578947368421,3,0.0,1.0,115,150.0,4.7535901911063645,1.7304347826086957,3.6000000000000085,0.0,0.3391304347826087,0.0,0.0,0.0,0.0,0.3333333333333333,4.0,0.9190035686813189,2.0857543673372634,1.889844197198978,0.0
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 4,Fernando Sor,1,2,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 4 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 4 by Fernando Sor.musicxml,,0.0,0.0,0,1.8055555555555556,0.9629629629629629,0.4722222222222222,0.6296296296296297,3,0.0,1.0,109,150.0,4.700480365792417,1.5871559633027523,3.0,0.0,0.28440366972477066,0.0,0.0,0.0,0.0,0.2777777777777778,4.0,0.9666507022947398,2.0701959683329996,2.1621361110911153,0.009259259259259259
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 5,Fernando Sor,2,2,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 5 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 5 by Fernando Sor.musicxml,,0.0,2.5,5,1.6956521739130435,0.8009478672985783,0.7286432160804021,1.5072463768115942,5,0.0,1.0192307692307692,212,120.0,5.3612921657094255,1.1981132075471699,3.0,0.0047169811320754715,0.4669811320754717,4.5,0.019230769230769232,2.75,0.75,0.25120772946859904,5.0,1.17198804415206,2.018755229857068,2.238851975281134,0.03864734299516908
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 6,Fernando Sor,2,2,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 6 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 6 by Fernando Sor.musicxml,,0.0,0.4,2,1.4140625,0.7410071942446043,0.7476635514018691,1.390625,5,0.0,1.0852713178294573,140,70.0,4.948759890378168,1.1214285714285714,3.0,0.0,0.45714285714285713,1.0999999999999996,0.08527131782945736,2.3636363636363638,0.9090909090909091,0.203125,4.0,1.0791152608010648,1.8708114209477804,2.342324678870298,0.0390625
1,Einleitende Etuden (Introductory Studies); Op. 60 no. 9,Fernando Sor,3,2,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 9 by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 9 by Fernando Sor.musicxml,,0.0,2.0,5,1.576271186440678,0.7364341085271318,0.9375,1.2033898305084745,4,0.0,1.0924369747899159,130,120.0,4.875197323201151,1.0615384615384615,3.0,0.015384615384615385,0.5384615384615384,4.2,0.09243697478991597,1.3636363636363635,0.7272727272727273,0.2966101694915254,5.5,1.2865456289115724,1.9114791770040236,2.011627389106459,0.0
1,El abejorro,Emilio Pujol,9,6,XII,Modern,found,pdf,pdf-20260524T103936Z-3-001/pdf/El Abejorro by Emilio Pujol.pdf,,,,verified_pieces/pdf/xml/El Abejorro by Emilio Pujol.musicxml,,0.0,2.0,3,4.426004872107186,0.8329297820823245,0.8803418803418803,1.1583434835566382,4,0.0,1.0060827250608273,827,76.0,6.71901315438526,4.276904474002419,11.0,0.22853688029020555,0.3385731559854897,2.8,0.0024330900243309003,2.5,1.0,0.7856272838002436,22.0,5.591348295033221,2.8850045158368545,1.9981427153874372,0.08891595615103533
1,El Amable,Jose Ferrer,4,2,II,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/El Amable by Jose Ferrer.pdf,,,,verified_pieces/pdf/xml/El Amable by Jose Ferrer.musicxml,,0.022556390977443608,0.46846846846846846,9,2.5660377358490565,0.529126213592233,0.33695652173913043,0.8150943396226416,5,0.0,1.5526315789473684,413,84.0,6.025865973825314,1.9225181598062955,3.0,0.024213075060532687,0.3196125907990315,1.0,0.45112781954887216,1.8583333333333334,0.31666666666666665,0.1811320754716981,22.0,4.716661624399099,2.098475279028192,2.444752033264057,0.0830188679245283
1,El Decameron Negro: I. La Arpa Del Guerrero,Leo Brouwer,12,7,IX,Modern,found,pdf,pdf-20260524T103936Z-3-001/pdf/El Decameron Negro by Leo Brouwer.pdf,,,,verified_pieces/pdf/xml/El Decameron Negro by Leo Brouwer.musicxml,,0.0036496350364963502,1.826086956521739,4,2.271944782785221,0.6981740064446831,0.6427604871447903,1.151035322777101,5,0.0,1.1338199513381995,932,200.0,6.838405200847344,3.754291845493562,9.0,0.22639484978540772,0.24034334763948498,3.0,0.057177615571776155,3.574468085106383,0.5957446808510638,0.40682095006090135,11.0,2.137957747734134,3.31687298402285,2.4444272632267423,0.07673568818514007
1,El Delirio,Antonio Cano,9,6,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/El Delirio by Antonio Cano.pdf,,,,verified_pieces/pdf/xml/El Delirio by Antonio Cano.musicxml,,0.0035696073431922487,0.9693877551020408,4,1.4477891156462586,0.4681647940074906,0.5144571740316422,1.186734693877551,5,0.0,1.0897501274859764,2137,98.0,7.6676260915849905,4.3387927000467945,9.0,0.24099204492278894,0.1544220870379036,2.0,0.054563997960224375,2.878504672897196,0.5420560747663551,0.1989795918367347,15.0,2.348445217994737,3.3640314271131952,1.946364000400667,0.4270408163265306
1,El Marabino (Valse Venezolano),Antonio Lauro,12,5,All,Modern,found,pdf,pdf-20260524T103936Z-3-001/pdf/El Marabino by Antonio Lauro.pdf,,,,verified_pieces/pdf/xml/El Marabino by Antonio Lauro.musicxml,,0.02531645569620253,0.7407407407407407,3,2.2711864406779663,0.659375,0.674074074074074,0.9745762711864406,4,0.0,1.3544303797468353,321,156.0,5.7745515455444085,3.146417445482866,7.0,0.16199376947040497,0.26791277258566976,2.0,0.2489451476793249,2.7288135593220337,0.5932203389830508,0.326271186440678,10.5,2.2057317700306935,2.959914725573475,2.4434912053341074,0.00847457627118644
1,Endecha,Francisco Tarrega,6,6,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/tarrega-endecha.pdf,,,,verified_pieces/pdf/xml/tarrega-endecha.musicxml,,0.04,1.4615384615384615,3,1.9217687074829932,0.4528301886792453,0.29411764705882354,0.1836734693877551,1,0.0,2.14,107,55.0,4.68213122712422,5.392523364485982,10.0,0.4485981308411215,0.12149532710280374,3.0,0.52,3.1923076923076925,0.9615384615384616,0.24489795918367346,5.666666666666667,1.3258087168818915,3.4248810451915315,2.4674610241504107,0.0
1,Entree De Luth,Robert Ballard,11,6,VII,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Entree de luth by Robert Ballard.pdf,,,,verified_pieces/pdf/xml/Entree de luth by Robert Ballard.musicxml,,0.026490066225165563,1.2456140350877194,4,2.275555555555556,0.5426356589147286,0.625,0.6733333333333333,4,0.0,1.7152317880794703,259,63.0,5.560681631015528,3.393822393822394,8.0,0.21621621621621623,0.2702702702702703,3.0,0.4105960264900662,2.870967741935484,0.8709677419354839,0.30666666666666664,12.0,2.2079600662876553,3.062433946163997,2.4284306296631786,0.0
1,Escala y Preludio,Agustin Barrios Mangore,7,6,XII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-escala.pdf,,,,verified_pieces/pdf/xml/barrios-escala.musicxml,,0.011695906432748537,0.95,4,1.7434017595307918,0.7760814249363868,0.5886792452830188,0.7419354838709677,4,0.0,1.152046783625731,394,90.0,5.978885764901122,5.256345177664975,10.0,0.3883248730964467,0.09898477157360407,3.0,0.11695906432748537,3.2,0.9,0.23460410557184752,8.5,1.302121722171834,3.404993644674646,2.4751328129245054,0.002932551319648094
1,Estilo Uruguayo,Agustin Barrios Mangore,7,6,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Estilo Uruguayo by Agustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Estilo Uruguayo by Agustin Barrios Mangore.musicxml,,0.014814814814814815,1.1224489795918366,3,1.7861214374225527,0.625,0.2719298245614035,0.6133828996282528,3,0.0,1.5444444444444445,417,94.0,6.035481432524756,3.6019184652278176,8.0,0.18465227817745802,0.1486810551558753,2.0,0.36666666666666664,1.898989898989899,0.7272727272727273,0.22304832713754646,10.0,1.2634650531943046,3.1448994829527694,2.421813985757569,0.007434944237918215
1,Estudio de Concierto,Agustin Barrios Mandore,8,4,XII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Estudio De Concierto by Agustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Estudio De Concierto by Agustin Barrios Mangore.musicxml,gaps_v1/musicxml/barrios-estudio-concierto2.xml,0.0012578616352201257,2.5,3,1.4649454240134339,0.78625,0.8409090909090909,1.0025188916876575,4,0.0,1.0075471698113208,801,120.0,6.687108607866515,4.119850187265918,7.0,0.16729088639200998,0.07240948813982521,2.9,0.0025157232704402514,3.5,1.0,0.13350125944584382,10.0,1.348438204131132,3.151883784050121,2.43724960823206,0.0025188916876574307
1,Estudio en Arpegio,Agustin Barrios Mandore,7,3,VIII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Estudio en Arpegio by Agustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Estudio en Arpegio by Agustin Barrios Mangore.musicxml,,0.003355704697986577,1.1090909090909091,3,1.5420875420875422,0.6675977653631285,0.8978494623655914,0.9427609427609428,2,0.0,1.2046979865771812,359,120.0,5.886104031450156,4.111420612813371,8.0,0.17827298050139276,0.10584958217270195,3.0,0.1912751677852349,3.9649122807017543,0.43859649122807015,0.20202020202020202,19.0,1.894477289871487,2.986061518293362,2.430087525498059,0.016835016835016835
1,Estudio en Sol Menor,Agustin Barrios Mangore,7,6,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Estudio En Sol Menor by Agustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Estudio En Sol Menor by Agustin Barrios Mangore.musicxml,,0.0,0.0,0,2.0,0.8625,0.6625,1.075,5,0.0,1.0,161,80.0,5.087596335232384,3.217391304347826,6.0,0.06832298136645963,0.15527950310559005,0.0,0.0,0.0,0.0,0.30625,9.0,1.5,2.905635231385677,2.4553389855901355,0.0
1,Estudio Inconcluso,Agustin Barrios Mandore,7,3,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Estudio Inconcluso by Augustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Estudio Inconcluso by Augustin Barrios Mangore.musicxml,,0.004098360655737705,0.6052631578947368,4,1.4598765432098766,0.6363636363636364,0.42424242424242425,0.3991769547325103,2,0.0,1.1762295081967213,287,120.0,5.662960480135946,3.0696864111498257,7.0,0.15331010452961671,0.2682926829268293,2.0,0.1680327868852459,3.4878048780487805,0.7317073170731707,0.22633744855967078,6.5,1.3172975458356377,3.0670537860928992,2.1948197814492936,0.13168724279835392
1,Etude,Mauro Giuliani,8,4,IV,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Etude in A Minor by Mauro Giuliani.pdf,,,,verified_pieces/pdf/xml/Etude in A Minor by Mauro Giuliani.musicxml,,0.0,0.4888888888888889,2,1.731554677206851,0.7396825396825397,0.564935064935065,0.7233201581027668,5,0.0,1.2440944881889764,316,120.0,5.75890177387728,1.4746835443037976,3.0,0.0031645569620253164,0.3860759493670886,2.0,0.20866141732283464,3.0754716981132075,0.5471698113207547,0.1976284584980237,20.0,1.8644179114767556,2.1759308609562265,2.5227580921742456,0.0
1,Etude,Napoleon Coste,7,3,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Study in A Minor by Napoleon Coste.pdf,,,,verified_pieces/pdf/xml/Study in A Minor by Napoleon Coste.musicxml,gaps_v1/musicxml/Etude 24 by Napoleon Coste.xml,0.0,0.22727272727272727,1,2.315104166666667,0.6521739130434783,0.32142857142857145,0.40625,4,0.0,1.4307692307692308,93,90.0,4.543294782270004,2.7311827956989245,8.0,0.20430107526881722,0.3548387096774194,1.0,0.36923076923076925,3.25,0.7083333333333334,0.375,8.0,1.7485403603940868,2.826818546399792,2.215643727729928,0.0
1,"Etude, Op. 38 no. 1",Napoleon Coste,7,5,VII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 38 No 1 by Napoleon Coste.pdf,,,,verified_pieces/pdf/xml/Opus 38 No 1 by Napoleon Coste.musicxml,gaps_v1/musicxml/Opus 38 No 1 by Napoleon Coste.xml,0.007168458781362007,0.7288135593220338,3,1.9880095923261394,0.593952483801296,0.8918918918918919,1.7122302158273381,5,0.0,1.6630824372759856,464,85.0,6.142037405587356,2.125,5.0,0.04741379310344827,0.30603448275862066,2.0,0.46236559139784944,1.744186046511628,0.3178294573643411,0.32014388489208634,9.0,1.7608735260228643,2.730811959359009,2.457018639293887,0.0
1,"Etude, Op. 38 no. 23",Napoleon Coste,9,4,XII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/coste-opus38-no23.pdf,,,,verified_pieces/pdf/xml/coste-opus38-no23.musicxml,gaps_v1/musicxml/Opus 38 No 1 by Napoleon Coste.xml,0.001483679525222552,0.5217391304347826,3,1.6545319465081723,0.6651982378854625,0.9918367346938776,1.2184249628528974,3,0.0,1.3486646884272997,909,150.0,6.813444599510896,2.42024202420242,5.0,0.066006600660066,0.31133113311331134,2.0,0.3264094955489614,2.559090909090909,0.39545454545454545,0.2451708766716196,10.0,1.3210402904201601,2.7734628193096214,2.3415818954006533,0.0029717682020802376
1,"Etude, Op. 38 no. 7???",Napoleon Coste,7,4,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/coste-opus38-7.pdf,,,,verified_pieces/pdf/xml/coste-opus38-7.musicxml,gaps_v1/musicxml/Opus 38 No 1 by Napoleon Coste.xml,0.0,0.6470588235294118,3,1.7458808618504438,0.6408977556109726,0.6428571428571429,0.6958174904942965,3,0.0,1.5227272727272727,402,60.0,5.998936561946683,2.04228855721393,5.0,0.029850746268656716,0.2960199004975124,2.0,0.4015151515151515,2.8679245283018866,0.5660377358490566,0.23574144486692014,7.0,1.135705847866579,2.613649915284528,2.4925387688246254,0.0
1,"Etude, Op. 48 no. 2",Mauro Giuliani,7,3,XI,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 48 No 2 by Mauro Giuliani.pdf,,,,verified_pieces/pdf/xml/Opus 48 No 2 by Mauro Giuliani.musicxml,,0.0,0.0,0,7.590277777777778,0.8888888888888888,1.0,1.7916666666666667,4,0.0,1.0,145,120.0,4.983606621708336,7.441379310344828,13.0,0.6827586206896552,0.31724137931034485,0.0,0.0,0.0,0.0,0.6875,15.0,5.216710855037083,2.5811419498078747,2.011189793554647,0.0
1,"Etude, Op. 6 no. 11",Fernando Sor,7,3,V,Classical,found,gaps,,,,Tf1wc,datasets/gaps_v1/readable_musicxml/Fernando Sor - Opus 6 No 11 in E minor.xml,,0.0,0.0,0,1.2596063730084348,0.7169634489222118,0.8641049671977507,1.3870665417057169,5,0.0,1.0,1068,100.0,6.974478911025045,2.1282771535580522,4.0,0.017790262172284643,0.21722846441947566,0.0,0.0,0.0,0.0,0.08903467666354264,7.0,1.147544967062642,2.5273545053073962,2.328711456781906,0.08716026241799438
1,"Etude, Op. 60 no. 10",Matteo Carcassi,4,3,X,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 10 in D by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 10 in D by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,1.2347826086956522,2,1.6786324786324784,0.5042735042735043,0.0,0.005128205128205128,1,0.0,1.7959183673469388,352,120.0,5.8664680569332965,5.389204545454546,9.900000000000034,0.4375,0.13352272727272727,2.0,0.5867346938775511,1.9652173913043478,0.30434782608695654,0.2,6.833333333333333,1.2677792500082206,3.160623409679228,1.8636150011189376,0.08205128205128205
1,"Etude, Op. 60 no. 19",Matteo Carcassi,7,2,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-op60-19.pdf,,,,verified_pieces/pdf/xml/carcassi-op60-19.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.22580645161290322,2,1.1346153846153846,0.6299559471365639,0.9971098265895953,1.0048076923076923,2,0.0,1.091127098321343,455,105.0,6.1224928095143865,1.3296703296703296,3.0,0.04835164835164835,0.4857142857142857,1.0,0.08633093525179857,4.444444444444445,0.5277777777777778,0.11057692307692307,9.0,1.2113858267710478,2.173434098814816,2.0709197628213194,0.0
1,"Etude, Op. 60 no. 25",Matteo Carcassi,11,4,XII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 25 in A by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 25 in A by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.7586206896551724,3,3.03604455653636,0.7768496420047732,0.7233468286099866,0.9520807061790668,5,0.0,1.0566750629722923,839,120.0,6.733401891837359,3.374255065554231,9.0,0.18951132300357568,0.3134684147794994,2.1999999999999993,0.036523929471032744,3.6206896551724137,0.5172413793103449,0.3203026481715006,22.0,4.348824688551745,3.0778299291537516,2.264395931629728,0.03026481715006305
1,"Etude, Op. 60 no. 5",Matteo Carcassi,8,4,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 5 in G by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 5 in G by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.008368200836820083,0.975609756097561,3,4.76890756302521,0.6329113924050633,0.7926829268292683,1.0168067226890756,4,0.0,1.3263598326359833,317,120.0,5.762051382780177,3.823343848580442,10.0,0.17665615141955837,0.28391167192429023,3.0,0.17573221757322174,2.761904761904762,0.6190476190476191,0.42436974789915966,22.0,6.832692264924593,2.9637075897235072,2.2660346923284407,0.0546218487394958
1,"Etude, Op. 60 no. 8",Matteo Carcassi,6,3,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-op60-8.pdf,,,,verified_pieces/pdf/xml/carcassi-op60-8.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.0,0,1.5714285714285714,0.8351648351648352,0.8021978021978022,1.2307692307692308,5,0.0,1.0,183,80.0,5.214935757608986,2.300546448087432,4.0,0.03825136612021858,0.21311475409836064,0.0,0.0,0.0,0.0,0.10989010989010989,4.0,1.039260696047199,2.5381323368165427,2.191451245471825,0.0
1,"Etude, Op. 60 no. 9",Matteo Carcassi,3,2,IV,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 9 in A by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 9 in A by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.6122448979591837,3,2.4559829059829057,0.7956989247311828,0.3028169014084507,0.41025641025641024,5,0.0,1.1918158567774937,466,120.0,6.1463292576688975,4.48068669527897,10.0,0.3197424892703863,0.23390557939914164,2.0,0.1483375959079284,3.1551724137931036,0.603448275862069,0.30256410256410254,12.0,2.3875835844902205,3.416989264131704,2.180579332417429,0.017948717948717947
1,Etude; Op. 10 no. 3,Frederic Chopin,16,8,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 10 No 3 by Frederic Chopin.pdf,,,,verified_pieces/pdf/xml/Opus 10 No 3 by Frederic Chopin.musicxml,,0.02849740932642487,0.59375,3,1.7378354978354977,0.6284584980237155,0.59375,0.7428571428571429,4,0.0,1.3134715025906736,507,30.0,6.230481447578482,2.873767258382643,7.0,0.10650887573964497,0.23076923076923078,1.7000000000000028,0.16839378238341968,3.292307692307692,0.49230769230769234,0.19480519480519481,20.0,2.001940960493759,2.8088409343291265,2.4543952812801573,0.04415584415584416
1,Exercise 8,Dionisio Aguado,3,2,II,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Study No 8 by Dionisio Aguado.pdf,,,,verified_pieces/pdf/xml/Study No 8 by Dionisio Aguado.musicxml,,0.0,0.0,0,1.784848484848485,0.7727272727272727,0.9454545454545454,1.0757575757575757,4,0.0,1.0,331,120.0,5.805134968916488,3.619335347432024,7.0,0.17220543806646527,0.2084592145015106,0.0,0.0,0.0,0.0,0.0696969696969697,22.0,3.2435129862842653,2.9476714229364886,2.1549247838875285,0.030303030303030304
1,Exercise no. 10,Dionisio Aguado,2,2,III,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Etude No 10 Metodo Primera by Dionisio Aguado.pdf,,,,verified_pieces/pdf/xml/Etude No 10 Metodo Primera by Dionisio Aguado.musicxml,,0.0,0.0,0,4.786127167630058,0.884393063583815,0.884393063583815,1.630057803468208,5,0.0,1.0,174,90.0,5.1647859739235145,2.9885057471264367,5.0,0.09195402298850575,0.39655172413793105,0.0,0.0,0.0,0.0,0.3352601156069364,22.0,6.95530184316203,2.4008335983460256,2.3578781827891633,0.005780346820809248
1,Fabiniana,Agustin Barrios Mandore,8,6,XII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-fabiniana.pdf,,,,verified_pieces/pdf/xml/barrios-fabiniana.musicxml,,0.01935483870967742,1.991150442477876,5,1.8635382955771302,0.5363984674329502,0.5471698113207547,0.5372168284789643,4,0.0,1.6870967741935483,523,115.0,6.261491684321042,5.248565965583174,10.0,0.34990439770554493,0.08604206500956023,3.0,0.3774193548387097,2.786324786324786,0.5213675213675214,0.2459546925566343,13.5,1.970849024335641,3.3766501044957584,2.4111338049854445,0.02912621359223301
1,Fantasia,Anonymous,4,3,V,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Fantasia by Anonymous.pdf,,,,verified_pieces/pdf/xml/Fantasia by Anonymous.musicxml,,0.0,0.8666666666666667,3,1.8186274509803928,0.47342995169082125,0.4,0.43137254901960786,3,0.0,2.0194174757281553,208,120.0,5.342334251964811,2.0288461538461537,4.0,0.04807692307692308,0.3557692307692308,2.0,0.6407766990291263,2.4393939393939394,0.696969696969697,0.3235294117647059,7.0,1.3700227685194484,2.353397937318693,2.521149850655327,0.0196078431372549
1,Fantasia,Alonso de Mudarra,9,6,VIII,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Fantasia by Alonso Mudarra.pdf,,,,verified_pieces/pdf/xml/Fantasia by Alonso Mudarra.musicxml,,0.006535947712418301,0.8409090909090909,3,2.5946142649199415,0.7457943925233644,0.6775956284153005,0.9978165938864629,5,0.0,1.167755991285403,536,130.0,6.285998094508865,2.792910447761194,7.0,0.1044776119402985,0.2891791044776119,3.0,0.10457516339869281,3.0,0.6041666666666666,0.40611353711790393,11.0,2.153947406857761,2.7083905950570326,2.316092056238162,0.03056768558951965
1,Fantasia,William Byrd,8,4,III,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Fantasia by William Byrd.pdf,,,,verified_pieces/pdf/xml/Fantasia by William Byrd.musicxml,,0.0,0.8556701030927835,4,1.5475838264299802,0.656,0.37058823529411766,0.4408284023668639,4,0.0,1.4778761061946903,501,76.0,6.218600119691729,1.7045908183632734,3.0,0.0,0.3033932135728543,2.0,0.3008849557522124,2.7450980392156863,0.5098039215686274,0.1893491124260355,6.0,0.9919423466318523,2.27027700294163,2.2160464654905043,0.0029585798816568047
1,Fantasia (que contrahaze la harpa en la manera de Luduvico),Alonso Mudarra,9,6,III,Renaissance,found,dada_gp,,"datasets/DadaGP-v1.1/M/Mudarra, Alonso/Mudarra, Alonso - Fantasdega Que Contrahaze El Harpa En La Manera De Ludovico.gp3.tokens.txt","datasets/DadaGP-v1.1/M/Mudarra, Alonso/Mudarra, Alonso - Fantasdega Que Contrahaze El Harpa En La Manera De Ludovico.gp3",,"verified_pieces/dada/xml/Mudarra, Alonso - Fantasdega Que Contrahaze El Harpa En La Manera De Ludovico.musicxml",,0.007920792079207921,1.4871794871794872,3,1.7083333333333333,0.7794871794871795,0.38967136150234744,0.6686507936507936,5,0.0204778156996587,1.1603960396039603,586,140.0,6.375024819828097,3.7167235494880546,8.0,0.15187713310580206,0.1416382252559727,3.0,0.08118811881188119,3.268292682926829,0.5609756097560976,0.2361111111111111,8.0,1.1644560500148669,2.8815711870100302,1.9702916205324736,0.04563492063492063
1,Fantasia in Am,George Philip Telemann,6,4,V,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/Fantasia by Georg Philipp Telemann.pdf,,,,verified_pieces/pdf/xml/Fantasia by Georg Philipp Telemann.musicxml,,0.01079136690647482,0.6767676767676768,4,1.7018018018018017,0.6331288343558282,0.37735849056603776,0.44144144144144143,4,0.0,1.4676258992805755,816,168.0,6.705639094860003,2.9338235294117645,7.0,0.13725490196078433,0.22916666666666666,2.0,0.36510791366906475,3.29064039408867,0.5123152709359606,0.23783783783783785,9.0,1.4737074235841672,2.904884765222473,2.525203123395732,0.010810810810810811
